"","count","condition","gene1","gene","strain","background","knockout"
"2130",19016.3802614936,"deop-9","gene 5.9","5.9","11-44-phi9v2","10deop","phi9"
"2131",50572.4541108207,"8st-9","gene 5.9","5.9","8st-9","8st","phi9"
"2132",47113.7941132598,"8st-9","gene 5.9","5.9","8st-9","8st","phi9"
"2133",44109.9524930787,"8st-9","gene 5.9","5.9","8st-9","8st","phi9"
"2134",55406.4191453695,"8st-9","gene 5.9","5.9","8st-9","8st","phi9"
"2135",39195.4710826713,"8st-9","gene 5.9","5.9","8st-9","8st","phi9"
"2136",47455.2098554019,"8st-9","gene 5.9","5.9","8st-9","8st","phi9"
"2137",56739.3763967016,"8st-9","gene 5.9","5.9","8st-9","8st","phi9"
"2138",49531.6085788834,"8st-910","gene 5.9","5.9","8st-910","8st","phi910"
"2139",47751.5449811272,"8st-910","gene 5.9","5.9","8st-910","8st","phi910"
"2140",37342.0614023261,"8st-910","gene 5.9","5.9","8st-910","8st","phi910"
"2141",40623.3889333913,"8st-910","gene 5.9","5.9","8st-910","8st","phi910"
"2142",35923.3137740038,"8st-910","gene 5.9","5.9","8st-910","8st","phi910"
"2143",55161.1410372786,"8st-910","gene 5.9","5.9","8st-910","8st","phi910"
"2144",48508.729950833,"8st-910","gene 5.9","5.9","8st-910","8st","phi910"
"2145",25857.1384739606,"8st-910evo","gene 5.9","5.9","8st-910evo","8st","phi910"
"2146",32672.2467439898,"8st-910evo","gene 5.9","5.9","8st-910evo","8st","phi910"
"2147",34191.1373267348,"8st-910evo","gene 5.9","5.9","8st-910evo","8st","phi910"
"2148",23677.4970462634,"910L2evo","gene 5.9","5.9","910L2evo","wt","phi910"
"2149",24374.1788486031,"910L2evo","gene 5.9","5.9","910L2evo","wt","phi910"
"2150",25509.0822485195,"910L2evo","gene 5.9","5.9","910L2evo","wt","phi910"
"2151",35412.5461901227,"wt-10","gene 5.9","5.9","phi10","wt","phi10"
"2152",36400.828425647,"wt-10","gene 5.9","5.9","phi10","wt","phi10"
"2153",24685.5879579746,"wt-10","gene 5.9","5.9","phi10","wt","phi10"
"2154",28681.0432180867,"wt-10","gene 5.9","5.9","phi10","wt","phi10"
"2155",22139.1541897627,"wt-10","gene 5.9","5.9","phi10","wt","phi10"
"2156",27343.237990153,"wt-10","gene 5.9","5.9","phi10","wt","phi10"
"2157",50281.7135880968,"wt-910","gene 5.9","5.9","phi910v2","wt","phi910"
"2158",63462.1222151784,"wt-910","gene 5.9","5.9","phi910v2","wt","phi910"
"2159",55225.8685448005,"wt-910","gene 5.9","5.9","phi910v2","wt","phi910"
"2160",57289.9503474454,"wt-910","gene 5.9","5.9","phi910v2","wt","phi910"
"2161",57262.7974686814,"wt-910","gene 5.9","5.9","phi910v2","wt","phi910"
"2162",46020.9577919989,"wt-910","gene 5.9","5.9","phi910v2","wt","phi910"
"2163",36483.6729177674,"wt-9","gene 5.9","5.9","phi9v2","wt","phi9"
"2164",43187.0954560195,"wt-9","gene 5.9","5.9","phi9v2","wt","phi9"
"2165",23450.5444421774,"wt-9","gene 5.9","5.9","phi9v2","wt","phi9"
"2166",30886.7642257894,"wt-9","gene 5.9","5.9","phi9v2","wt","phi9"
"2167",18647.4040096021,"wt-9","gene 5.9","5.9","phi9v2","wt","phi9"
"2168",37188.2639527598,"wt-9","gene 5.9","5.9","phi9v2","wt","phi9"
"2169",37211.0096084631,"wt","gene 5.9","5.9","wt","wt","wt"
"2170",36921.9358524815,"wt","gene 5.9","5.9","wt","wt","wt"
"2171",29509.9501957741,"wt","gene 5.9","5.9","wt","wt","wt"
"2172",29108.7044772728,"wt","gene 5.9","5.9","wt","wt","wt"
"2173",18001.1287320456,"wt","gene 5.9","5.9","wt","wt","wt"
"2174",18439.1090170203,"wt","gene 5.9","5.9","wt","wt","wt"
"2175",33369.7425828409,"wt","gene 5.9","5.9","wt","wt","wt"
"2176",34275.0131069583,"wt","gene 5.9","5.9","wt","wt","wt"
"2177",151853.973918886,"deop","gene 6","6","11-44","10deop","wt"
"2178",132674.292763986,"deop","gene 6","6","11-44","10deop","wt"
"2179",157898.121197532,"deop","gene 6","6","11-44","10deop","wt"
"2180",126160.628585377,"deop","gene 6","6","11-44","10deop","wt"
"2181",90125.7202619206,"deop","gene 6","6","11-44","10deop","wt"
"2182",101959.736988848,"deop","gene 6","6","11-44","10deop","wt"
"2183",150323.444318896,"deop-10","gene 6","6","11-44-phi10","10deop","phi10"
"2184",172866.083788791,"deop-10","gene 6","6","11-44-phi10","10deop","phi10"
"2185",187324.057977376,"deop-10","gene 6","6","11-44-phi10","10deop","phi10"
"2186",130096.281163902,"deop-10","gene 6","6","11-44-phi10","10deop","phi10"
"2187",128613.587449927,"deop-10","gene 6","6","11-44-phi10","10deop","phi10"
"2188",150394.435378653,"deop-10","gene 6","6","11-44-phi10","10deop","phi10"
"2189",116180.025216478,"deop-9","gene 6","6","11-44-phi9v2","10deop","phi9"
"2190",167064.038209207,"deop-9","gene 6","6","11-44-phi9v2","10deop","phi9"
"2191",172378.243267773,"deop-9","gene 6","6","11-44-phi9v2","10deop","phi9"
"2192",134157.266803367,"deop-9","gene 6","6","11-44-phi9v2","10deop","phi9"
"2193",85437.2847483975,"deop-9","gene 6","6","11-44-phi9v2","10deop","phi9"
"2194",107869.200115877,"deop-9","gene 6","6","11-44-phi9v2","10deop","phi9"
"2195",225705.607809604,"8st-9","gene 6","6","8st-9","8st","phi9"
"2196",222782.661080214,"8st-9","gene 6","6","8st-9","8st","phi9"
"2197",213400.692269,"8st-9","gene 6","6","8st-9","8st","phi9"
"2198",238727.001044882,"8st-9","gene 6","6","8st-9","8st","phi9"
"2199",178747.42343792,"8st-9","gene 6","6","8st-9","8st","phi9"
"2200",227728.557105631,"8st-9","gene 6","6","8st-9","8st","phi9"
"2201",249623.711541437,"8st-9","gene 6","6","8st-9","8st","phi9"
"2202",220066.263610088,"8st-910","gene 6","6","8st-910","8st","phi910"
"2203",226436.484923898,"8st-910","gene 6","6","8st-910","8st","phi910"
"2204",198899.174139965,"8st-910","gene 6","6","8st-910","8st","phi910"
"2205",187147.426016577,"8st-910","gene 6","6","8st-910","8st","phi910"
"2206",177216.612784677,"8st-910","gene 6","6","8st-910","8st","phi910"
"2207",244306.671025456,"8st-910","gene 6","6","8st-910","8st","phi910"
"2208",222746.794825811,"8st-910","gene 6","6","8st-910","8st","phi910"
"2209",138119.619191936,"8st-910evo","gene 6","6","8st-910evo","8st","phi910"
"2210",163568.756624619,"8st-910evo","gene 6","6","8st-910evo","8st","phi910"
"2211",154871.321903648,"8st-910evo","gene 6","6","8st-910evo","8st","phi910"
"2212",135266.231434481,"910L2evo","gene 6","6","910L2evo","wt","phi910"
"2213",139087.845442471,"910L2evo","gene 6","6","910L2evo","wt","phi910"
"2214",144016.126258981,"910L2evo","gene 6","6","910L2evo","wt","phi910"
"2215",164426.174835974,"wt-10","gene 6","6","phi10","wt","phi10"
"2216",187991.052345449,"wt-10","gene 6","6","phi10","wt","phi10"
"2217",141374.268863542,"wt-10","gene 6","6","phi10","wt","phi10"
"2218",139818.973290107,"wt-10","gene 6","6","phi10","wt","phi10"
"2219",115685.114124149,"wt-10","gene 6","6","phi10","wt","phi10"
"2220",152719.923010498,"wt-10","gene 6","6","phi10","wt","phi10"
"2221",223972.093621229,"wt-910","gene 6","6","phi910v2","wt","phi910"
"2222",302528.259492313,"wt-910","gene 6","6","phi910v2","wt","phi910"
"2223",311650.161763696,"wt-910","gene 6","6","phi910v2","wt","phi910"
"2224",282271.418636751,"wt-910","gene 6","6","phi910v2","wt","phi910"
"2225",275772.46928402,"wt-910","gene 6","6","phi910v2","wt","phi910"
"2226",220544.040821941,"wt-910","gene 6","6","phi910v2","wt","phi910"
"2227",162032.810545716,"wt-9","gene 6","6","phi9v2","wt","phi9"
"2228",207327.045153715,"wt-9","gene 6","6","phi9v2","wt","phi9"
"2229",129601.118220373,"wt-9","gene 6","6","phi9v2","wt","phi9"
"2230",141628.826899634,"wt-9","gene 6","6","phi9v2","wt","phi9"
"2231",94595.9200169094,"wt-9","gene 6","6","phi9v2","wt","phi9"
"2232",165170.153205195,"wt-9","gene 6","6","phi9v2","wt","phi9"
"2233",173700.602070022,"wt","gene 6","6","wt","wt","wt"
"2234",186517.246517963,"wt","gene 6","6","wt","wt","wt"
"2235",164720.964900873,"wt","gene 6","6","wt","wt","wt"
"2236",149922.436891147,"wt","gene 6","6","wt","wt","wt"
"2237",95662.5796835393,"wt","gene 6","6","wt","wt","wt"
"2238",106909.242587299,"wt","gene 6","6","wt","wt","wt"
"2239",159147.628455934,"wt","gene 6","6","wt","wt","wt"
"2240",181351.600691253,"wt","gene 6","6","wt","wt","wt"
"2241",39209.7223774997,"deop","gene 6.3","6.3","11-44","10deop","wt"
"2242",25707.1767290674,"deop","gene 6.3","6.3","11-44","10deop","wt"
"2243",32769.7372105138,"deop","gene 6.3","6.3","11-44","10deop","wt"
"2244",26078.2630355937,"deop","gene 6.3","6.3","11-44","10deop","wt"
"2245",17227.511136126,"deop","gene 6.3","6.3","11-44","10deop","wt"
"2246",19696.9890934163,"deop","gene 6.3","6.3","11-44","10deop","wt"
"2247",37886.0698962376,"deop-10","gene 6.3","6.3","11-44-phi10","10deop","phi10"
"2248",28241.6791037126,"deop-10","gene 6.3","6.3","11-44-phi10","10deop","phi10"
"2249",42676.4005102147,"deop-10","gene 6.3","6.3","11-44-phi10","10deop","phi10"
"2250",28082.9995624693,"deop-10","gene 6.3","6.3","11-44-phi10","10deop","phi10"
"2251",24333.3749225445,"deop-10","gene 6.3","6.3","11-44-phi10","10deop","phi10"
"2252",30274.7126939724,"deop-10","gene 6.3","6.3","11-44-phi10","10deop","phi10"
"2253",24799.6754030689,"deop-9","gene 6.3","6.3","11-44-phi9v2","10deop","phi9"
"2254",30868.7552496094,"deop-9","gene 6.3","6.3","11-44-phi9v2","10deop","phi9"
"2255",34743.0912448645,"deop-9","gene 6.3","6.3","11-44-phi9v2","10deop","phi9"
"2256",28739.8279698887,"deop-9","gene 6.3","6.3","11-44-phi9v2","10deop","phi9"
"2257",14779.6052175099,"deop-9","gene 6.3","6.3","11-44-phi9v2","10deop","phi9"
"2258",20265.4612742156,"deop-9","gene 6.3","6.3","11-44-phi9v2","10deop","phi9"
"2259",58265.6707485726,"8st-9","gene 6.3","6.3","8st-9","8st","phi9"
"2260",42439.6454300953,"8st-9","gene 6.3","6.3","8st-9","8st","phi9"
"2261",48216.1189964725,"8st-9","gene 6.3","6.3","8st-9","8st","phi9"
"2262",49272.1157030445,"8st-9","gene 6.3","6.3","8st-9","8st","phi9"
"2263",29979.6111131145,"8st-9","gene 6.3","6.3","8st-9","8st","phi9"
"2264",37521.99896388,"8st-9","gene 6.3","6.3","8st-9","8st","phi9"
"2265",54999.0886435984,"8st-9","gene 6.3","6.3","8st-9","8st","phi9"
"2266",51794.6515679973,"8st-910","gene 6.3","6.3","8st-910","8st","phi910"
"2267",45950.8254445364,"8st-910","gene 6.3","6.3","8st-910","8st","phi910"
"2268",46557.2535938873,"8st-910","gene 6.3","6.3","8st-910","8st","phi910"
"2269",37472.7781829641,"8st-910","gene 6.3","6.3","8st-910","8st","phi910"
"2270",24218.6634489814,"8st-910","gene 6.3","6.3","8st-910","8st","phi910"
"2271",46024.4810984719,"8st-910","gene 6.3","6.3","8st-910","8st","phi910"
"2272",61466.4996266672,"8st-910","gene 6.3","6.3","8st-910","8st","phi910"
"2273",30790.4142575384,"8st-910evo","gene 6.3","6.3","8st-910evo","8st","phi910"
"2274",39131.2954752718,"8st-910evo","gene 6.3","6.3","8st-910evo","8st","phi910"
"2275",31881.0122884646,"8st-910evo","gene 6.3","6.3","8st-910evo","8st","phi910"
"2276",31850.7660340429,"910L2evo","gene 6.3","6.3","910L2evo","wt","phi910"
"2277",35943.8355042659,"910L2evo","gene 6.3","6.3","910L2evo","wt","phi910"
"2278",40219.2569681949,"910L2evo","gene 6.3","6.3","910L2evo","wt","phi910"
"2279",44900.4936405791,"wt-10","gene 6.3","6.3","phi10","wt","phi10"
"2280",35134.1643477571,"wt-10","gene 6.3","6.3","phi10","wt","phi10"
"2281",32181.7831301891,"wt-10","gene 6.3","6.3","phi10","wt","phi10"
"2282",30411.281973217,"wt-10","gene 6.3","6.3","phi10","wt","phi10"
"2283",16196.8502747429,"wt-10","gene 6.3","6.3","phi10","wt","phi10"
"2284",30017.6083839956,"wt-10","gene 6.3","6.3","phi10","wt","phi10"
"2285",50049.2838840186,"wt-910","gene 6.3","6.3","phi910v2","wt","phi910"
"2286",67430.6514550392,"wt-910","gene 6.3","6.3","phi910v2","wt","phi910"
"2287",81176.6091262799,"wt-910","gene 6.3","6.3","phi910v2","wt","phi910"
"2288",59969.1179555111,"wt-910","gene 6.3","6.3","phi910v2","wt","phi910"
"2289",40807.8943211079,"wt-910","gene 6.3","6.3","phi910v2","wt","phi910"
"2290",47437.3122039983,"wt-910","gene 6.3","6.3","phi910v2","wt","phi910"
"2291",36387.8511273105,"wt-9","gene 6.3","6.3","phi9v2","wt","phi9"
"2292",40018.9753500249,"wt-9","gene 6.3","6.3","phi9v2","wt","phi9"
"2293",27216.5316514293,"wt-9","gene 6.3","6.3","phi9v2","wt","phi9"
"2294",31161.6623035196,"wt-9","gene 6.3","6.3","phi9v2","wt","phi9"
"2295",13210.0182891159,"wt-9","gene 6.3","6.3","phi9v2","wt","phi9"
"2296",31932.6493781901,"wt-9","gene 6.3","6.3","phi9v2","wt","phi9"
"2297",40568.0225156481,"wt","gene 6.3","6.3","wt","wt","wt"
"2298",38342.3528750865,"wt","gene 6.3","6.3","wt","wt","wt"
"2299",38081.5409734259,"wt","gene 6.3","6.3","wt","wt","wt"
"2300",26671.6158518492,"wt","gene 6.3","6.3","wt","wt","wt"
"2301",18578.1912870543,"wt","gene 6.3","6.3","wt","wt","wt"
"2302",20895.7240982296,"wt","gene 6.3","6.3","wt","wt","wt"
"2303",34311.972551145,"wt","gene 6.3","6.3","wt","wt","wt"
"2304",38443.8475382917,"wt","gene 6.3","6.3","wt","wt","wt"
"2305",171119.443776632,"deop","gene 6.5","6.5","11-44","10deop","wt"
"2306",189720.802461345,"deop","gene 6.5","6.5","11-44","10deop","wt"
"2307",344770.826464292,"deop","gene 6.5","6.5","11-44","10deop","wt"
"2308",291099.456061154,"deop","gene 6.5","6.5","11-44","10deop","wt"
"2309",239816.7500206,"deop","gene 6.5","6.5","11-44","10deop","wt"
"2310",236643.256720605,"deop","gene 6.5","6.5","11-44","10deop","wt"
"2311",284150.63464291,"deop-10","gene 6.5","6.5","11-44-phi10","10deop","phi10"
"2312",309217.615283575,"deop-10","gene 6.5","6.5","11-44-phi10","10deop","phi10"
"2313",252090.345419412,"deop-10","gene 6.5","6.5","11-44-phi10","10deop","phi10"
"2314",263464.141147211,"deop-10","gene 6.5","6.5","11-44-phi10","10deop","phi10"
"2315",192651.750626902,"deop-10","gene 6.5","6.5","11-44-phi10","10deop","phi10"
"2316",174282.510125598,"deop-10","gene 6.5","6.5","11-44-phi10","10deop","phi10"
"2317",215077.259390227,"deop-9","gene 6.5","6.5","11-44-phi9v2","10deop","phi9"
"2318",232811.587224887,"deop-9","gene 6.5","6.5","11-44-phi9v2","10deop","phi9"
"2319",418286.593739875,"deop-9","gene 6.5","6.5","11-44-phi9v2","10deop","phi9"
"2320",283253.262462672,"deop-9","gene 6.5","6.5","11-44-phi9v2","10deop","phi9"
"2321",268404.059833083,"deop-9","gene 6.5","6.5","11-44-phi9v2","10deop","phi9"
"2322",278881.70173925,"deop-9","gene 6.5","6.5","11-44-phi9v2","10deop","phi9"
"2323",90264.7543414039,"8st-9","gene 6.5","6.5","8st-9","8st","phi9"
"2324",96261.9546791041,"8st-9","gene 6.5","6.5","8st-9","8st","phi9"
"2325",173833.664958532,"8st-9","gene 6.5","6.5","8st-9","8st","phi9"
"2326",138872.948602946,"8st-9","gene 6.5","6.5","8st-9","8st","phi9"
"2327",156657.19187957,"8st-9","gene 6.5","6.5","8st-9","8st","phi9"
"2328",122238.935755582,"8st-9","gene 6.5","6.5","8st-9","8st","phi9"
"2329",91012.0538417631,"8st-9","gene 6.5","6.5","8st-9","8st","phi9"
"2330",129731.700104572,"8st-910","gene 6.5","6.5","8st-910","8st","phi910"
"2331",130049.024534663,"8st-910","gene 6.5","6.5","8st-910","8st","phi910"
"2332",215000.333941558,"8st-910","gene 6.5","6.5","8st-910","8st","phi910"
"2333",183347.350810147,"8st-910","gene 6.5","6.5","8st-910","8st","phi910"
"2334",163465.348696269,"8st-910","gene 6.5","6.5","8st-910","8st","phi910"
"2335",125175.379057205,"8st-910","gene 6.5","6.5","8st-910","8st","phi910"
"2336",105802.178802,"8st-910","gene 6.5","6.5","8st-910","8st","phi910"
"2337",272106.437266263,"8st-910evo","gene 6.5","6.5","8st-910evo","8st","phi910"
"2338",232696.425213192,"8st-910evo","gene 6.5","6.5","8st-910evo","8st","phi910"
"2339",229440.466604284,"8st-910evo","gene 6.5","6.5","8st-910evo","8st","phi910"
"2340",207062.882067979,"910L2evo","gene 6.5","6.5","910L2evo","wt","phi910"
"2341",205630.452949777,"910L2evo","gene 6.5","6.5","910L2evo","wt","phi910"
"2342",195157.941894875,"910L2evo","gene 6.5","6.5","910L2evo","wt","phi910"
"2343",140258.509309874,"wt-10","gene 6.5","6.5","phi10","wt","phi10"
"2344",143868.282502334,"wt-10","gene 6.5","6.5","phi10","wt","phi10"
"2345",343797.443880427,"wt-10","gene 6.5","6.5","phi10","wt","phi10"
"2346",246536.832302883,"wt-10","gene 6.5","6.5","phi10","wt","phi10"
"2347",261931.349090691,"wt-10","gene 6.5","6.5","phi10","wt","phi10"
"2348",216557.01972905,"wt-10","gene 6.5","6.5","phi10","wt","phi10"
"2349",111933.207017482,"wt-910","gene 6.5","6.5","phi910v2","wt","phi910"
"2350",93262.8730046499,"wt-910","gene 6.5","6.5","phi910v2","wt","phi910"
"2351",269367.718680324,"wt-910","gene 6.5","6.5","phi910v2","wt","phi910"
"2352",152498.854125809,"wt-910","gene 6.5","6.5","phi910v2","wt","phi910"
"2353",168647.897204295,"wt-910","gene 6.5","6.5","phi910v2","wt","phi910"
"2354",142945.27685308,"wt-910","gene 6.5","6.5","phi910v2","wt","phi910"
"2355",152098.505896074,"wt-9","gene 6.5","6.5","phi9v2","wt","phi9"
"2356",136335.56272287,"wt-9","gene 6.5","6.5","phi9v2","wt","phi9"
"2357",386426.523314303,"wt-9","gene 6.5","6.5","phi9v2","wt","phi9"
"2358",199854.89106415,"wt-9","gene 6.5","6.5","phi9v2","wt","phi9"
"2359",222028.711103335,"wt-9","gene 6.5","6.5","phi9v2","wt","phi9"
"2360",166142.491047649,"wt-9","gene 6.5","6.5","phi9v2","wt","phi9"
"2361",150781.862240056,"wt","gene 6.5","6.5","wt","wt","wt"
"2362",125888.486154088,"wt","gene 6.5","6.5","wt","wt","wt"
"2363",301845.218025632,"wt","gene 6.5","6.5","wt","wt","wt"
"2364",213657.401019143,"wt","gene 6.5","6.5","wt","wt","wt"
"2365",268208.272542812,"wt","gene 6.5","6.5","wt","wt","wt"
"2366",256118.950775346,"wt","gene 6.5","6.5","wt","wt","wt"
"2367",214896.234913926,"wt","gene 6.5","6.5","wt","wt","wt"
"2368",167249.130429905,"wt","gene 6.5","6.5","wt","wt","wt"
"2369",184460.871343391,"deop","gene 6.7","6.7","11-44","10deop","wt"
"2370",222511.480876652,"deop","gene 6.7","6.7","11-44","10deop","wt"
"2371",400795.009295954,"deop","gene 6.7","6.7","11-44","10deop","wt"
"2372",307572.447622292,"deop","gene 6.7","6.7","11-44","10deop","wt"
"2373",242745.9459849,"deop","gene 6.7","6.7","11-44","10deop","wt"
"2374",231423.708913472,"deop","gene 6.7","6.7","11-44","10deop","wt"
"2375",276760.022365749,"deop-10","gene 6.7","6.7","11-44-phi10","10deop","phi10"
"2376",360551.957909671,"deop-10","gene 6.7","6.7","11-44-phi10","10deop","phi10"
"2377",276470.255325362,"deop-10","gene 6.7","6.7","11-44-phi10","10deop","phi10"
"2378",260760.789816693,"deop-10","gene 6.7","6.7","11-44-phi10","10deop","phi10"
"2379",190392.402026869,"deop-10","gene 6.7","6.7","11-44-phi10","10deop","phi10"
"2380",188391.569437309,"deop-10","gene 6.7","6.7","11-44-phi10","10deop","phi10"
"2381",210100.815191173,"deop-9","gene 6.7","6.7","11-44-phi9v2","10deop","phi9"
"2382",274483.731811859,"deop-9","gene 6.7","6.7","11-44-phi9v2","10deop","phi9"
"2383",443623.811238363,"deop-9","gene 6.7","6.7","11-44-phi9v2","10deop","phi9"
"2384",297421.696443267,"deop-9","gene 6.7","6.7","11-44-phi9v2","10deop","phi9"
"2385",260087.333219691,"deop-9","gene 6.7","6.7","11-44-phi9v2","10deop","phi9"
"2386",275890.092209318,"deop-9","gene 6.7","6.7","11-44-phi9v2","10deop","phi9"
"2387",103164.212208138,"8st-9","gene 6.7","6.7","8st-9","8st","phi9"
"2388",131330.890743583,"8st-9","gene 6.7","6.7","8st-9","8st","phi9"
"2389",213952.254031086,"8st-9","gene 6.7","6.7","8st-9","8st","phi9"
"2390",161509.471870267,"8st-9","gene 6.7","6.7","8st-9","8st","phi9"
"2391",174225.043766417,"8st-9","gene 6.7","6.7","8st-9","8st","phi9"
"2392",135507.796249644,"8st-9","gene 6.7","6.7","8st-9","8st","phi9"
"2393",137985.168120788,"8st-9","gene 6.7","6.7","8st-9","8st","phi9"
"2394",141250.669047138,"8st-910","gene 6.7","6.7","8st-910","8st","phi910"
"2395",178912.278641332,"8st-910","gene 6.7","6.7","8st-910","8st","phi910"
"2396",231439.743690651,"8st-910","gene 6.7","6.7","8st-910","8st","phi910"
"2397",194945.855297624,"8st-910","gene 6.7","6.7","8st-910","8st","phi910"
"2398",175619.764913915,"8st-910","gene 6.7","6.7","8st-910","8st","phi910"
"2399",137508.943904878,"8st-910","gene 6.7","6.7","8st-910","8st","phi910"
"2400",154978.404120605,"8st-910","gene 6.7","6.7","8st-910","8st","phi910"
"2401",301427.431201073,"8st-910evo","gene 6.7","6.7","8st-910evo","8st","phi910"
"2402",270621.134526555,"8st-910evo","gene 6.7","6.7","8st-910evo","8st","phi910"
"2403",241778.835582632,"8st-910evo","gene 6.7","6.7","8st-910evo","8st","phi910"
"2404",220010.125676195,"910L2evo","gene 6.7","6.7","910L2evo","wt","phi910"
"2405",228309.399440938,"910L2evo","gene 6.7","6.7","910L2evo","wt","phi910"
"2406",200085.682884113,"910L2evo","gene 6.7","6.7","910L2evo","wt","phi910"
"2407",153107.829708872,"wt-10","gene 6.7","6.7","phi10","wt","phi10"
"2408",190168.489989918,"wt-10","gene 6.7","6.7","phi10","wt","phi10"
"2409",367106.820501776,"wt-10","gene 6.7","6.7","phi10","wt","phi10"
"2410",243743.862257048,"wt-10","gene 6.7","6.7","phi10","wt","phi10"
"2411",246118.024669432,"wt-10","gene 6.7","6.7","phi10","wt","phi10"
"2412",208686.522075432,"wt-10","gene 6.7","6.7","phi10","wt","phi10"
"2413",122797.838951013,"wt-910","gene 6.7","6.7","phi910v2","wt","phi910"
"2414",135956.504153864,"wt-910","gene 6.7","6.7","phi910v2","wt","phi910"
"2415",314647.039418529,"wt-910","gene 6.7","6.7","phi910v2","wt","phi910"
"2416",169078.121177012,"wt-910","gene 6.7","6.7","phi910v2","wt","phi910"
"2417",192545.126320982,"wt-910","gene 6.7","6.7","phi910v2","wt","phi910"
"2418",156510.950811826,"wt-910","gene 6.7","6.7","phi910v2","wt","phi910"
"2419",164905.127142582,"wt-9","gene 6.7","6.7","phi9v2","wt","phi9"
"2420",181086.36232593,"wt-9","gene 6.7","6.7","phi9v2","wt","phi9"
"2421",405631.487283903,"wt-9","gene 6.7","6.7","phi9v2","wt","phi9"
"2422",214956.144857025,"wt-9","gene 6.7","6.7","phi9v2","wt","phi9"
"2423",223332.795939807,"wt-9","gene 6.7","6.7","phi9v2","wt","phi9"
